Run Directory,Fitness,Model,ofv,success,covar,correlation #,ntheta,nomega,nsigm,condition,RPenalty,PythonPenalty,NMTran messages
C:\fda\pydarwin\examples\example3\0\237,3119.071430,11102,2995.07142981882,False,True,True,5,4,3,46249.04934931905,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\238,3116.441326,20102,2992.44132626783,False,True,True,5,4,3,6533397168.565676,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\239,3048.627184,21102,2920.62718422992,False,True,True,6,5,3,107375.78853941862,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\240,2762.084791,30102,2734.08479076502,True,True,True,6,5,3,24.284008216852772,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\212,2500.291459,70211,2462.29145942792,True,True,True,8,8,3,206.31537229205748,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\242,2497.161062,40102,2469.16106180209,True,True,True,6,5,3,19.26031056857962,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\241,2863.500138,31102,2731.50013780904,False,True,True,7,6,3,921268.5888287603,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\230,2504.008564,70002,2470.0085638544,True,True,True,7,7,3,888.504494562051,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\243,2605.243817,41102,2473.24381682009,False,True,True,7,6,3,1507473964887.704,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\50,2829.648897,70200,2793.6488967464,True,True,True,8,8,2,33597.68956007983,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\229,2937.672455,61002,2799.67245535425,False,True,True,8,8,3,6990110.838470162,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\120,2558.296728,60001,2526.29672815504,True,True,True,7,7,2,17.55631686314045,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\244,2601.140574,50102,2469.14057392028,False,True,True,7,6,3,-6.2158203240012264e+16,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\232,2604.205814,80002,2466.20581364924,False,True,True,8,8,3,572.641734100919,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\252,3265.982163,00202,3243.9821628068,True,True,True,4,4,3,18.937727676476193,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\253,3745.621403,01202,3719.6214028948,True,True,True,5,5,3,2786.2272047132064,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\245,2606.481611,51102,2470.48161128593,False,True,True,8,7,3,99675.1568338768,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\138,2563.871790,60101,2529.87178992967,True,True,True,8,7,2,26.028318426434378,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\254,3003.182935,10202,2981.18293491143,True,True,True,4,4,3,33.32435437350805,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\214,2504.193011,80211,2462.19301101492,True,True,True,9,9,3,919.8074223482527,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\255,3107.757743,11202,2981.75774274771,False,True,True,5,5,3,84240.52023323342,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\256,2931.328321,20202,2905.32832065674,True,True,True,5,5,3,9032.077377276371,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\258,2807.331354,30202,2777.3313535029,True,True,True,6,6,3,591.2160300384803,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\157,2566.952020,61201,2526.95202007298,True,True,True,9,9,2,-4.9843212650798406e+17,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\257,3035.974175,21202,2905.97417483329,False,True,True,6,6,3,842000.211037496,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\231,2608.144090,71002,2470.14409030471,False,True,True,8,8,3,45368543821053.766,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\259,2867.070403,31202,2733.07040297821,False,True,True,7,7,3,-1.6842537174159686e+16,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\233,2614.813256,81002,2472.8132556477,False,True,True,9,9,3,-11201268927480.3,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\260,2494.601721,40202,2464.60172076919,True,True,True,6,6,3,41.53541865995591,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\262,2906.402876,50202,2472.40287598609,False,False,False,7,7,3,99999999999,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\248,2502.494536,70102,2466.4945361697,True,True,True,8,7,3,1189.9366065256563,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\84,2912.382674,60110,2876.3826741618,True,True,True,8,7,3,11486.069923373214,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\270,3108.487863,00012,3088.48786343137,True,True,True,3,3,4,10.130906438782588,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\271,3126.865403,01012,3102.86540332748,True,True,True,4,4,4,858859.238659471,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\272,2920.920583,10012,2900.92058302828,True,True,True,3,3,4,40.17329873896265,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\273,3030.643626,11012,2906.64362598816,False,True,True,4,4,4,38717.150592932376,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\263,2602.909756,51202,2464.90975585565,False,True,True,8,8,3,557773652232.3412,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\274,2883.578127,20012,2859.57812706519,True,True,True,4,4,4,1465.9756947843962,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\266,2500.176570,70202,2462.17657025951,True,True,True,8,8,3,1608.4427324497806,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\261,2599.138368,41202,2465.13836761385,False,True,True,7,7,3,-10713216224955.936,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\275,2888.492976,21012,2860.49297630514,True,True,True,5,5,4,31753.79500210731,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\276,2786.397475,30012,2758.39747543932,True,True,True,5,5,4,22.664212805157547,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\249,2609.609081,71102,2469.60908068179,False,True,True,9,8,3,-6013215150545.47,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\277,2864.738305,31012,2732.73830514696,False,True,True,6,6,4,52206069662443.766,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\174,2592.199357,60011,2558.19935741729,True,True,True,7,7,3,19.747668061753526,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\278,2500.241496,40012,2472.24149593577,True,True,True,5,5,4,21.152112346716617,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\251,2606.325541,81102,2462.32554091111,False,True,True,10,9,3,10924571844336.014,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\279,2604.719487,41012,2472.71948748132,False,True,True,6,6,4,658465259.6070476,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\267,2605.118345,71202,2463.11834484615,False,True,True,9,9,3,9911668894.449211,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\280,2604.236440,50012,2472.23643983078,False,True,True,6,6,4,-1.5923277604444904e+16,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\161,2607.302446,81201,2463.30244568454,False,True,True,10,10,2,38404290493375.92,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\288,3087.997551,00112,3065.99755149089,True,True,True,4,3,4,16.467440988206626,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\289,3239.245642,01112,3113.24564229832,False,True,True,5,4,4,29808.42884097039,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\290,2913.756654,10112,2891.75665355465,True,True,True,4,3,4,44.36338245263419,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\291,3032.325054,11112,2906.32505429683,False,True,True,5,4,4,83286.57705074336,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\292,2877.399302,20112,2851.39930185306,True,True,True,5,4,4,1407.5031573145748,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\281,2606.747793,51012,2470.74779321492,False,True,True,7,7,4,2194671911.181396,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\294,2762.178387,30112,2732.17838736987,True,True,True,6,5,4,29.637799652050052,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\293,2981.470370,21112,2851.47036969393,False,True,True,6,5,4,4051391459127.1704,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\295,2865.457604,31112,2731.45760434016,False,True,True,7,6,4,2485012.427892243,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\296,2498.908750,40112,2468.90874978007,True,True,True,6,5,4,21.36186890150112,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\297,2603.527669,41112,2469.52766931616,False,True,True,7,6,4,-330087836773494.44,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\250,2606.308705,80102,2466.30870527494,False,True,True,9,8,3,482783702.15520084,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\284,2505.834898,70012,2469.83489793501,True,True,True,7,7,4,3187.0215923191595,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\298,2602.906661,50112,2468.9066613446,False,True,True,7,6,4,15265393190.68425,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\285,2607.500291,71012,2467.50029124434,False,True,True,8,8,4,10753569613.371412,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\268,2503.507222,80202,2461.50722231036,True,True,True,9,9,3,8936.7519549698,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\306,3089.988488,00212,3065.98848793371,True,True,True,4,4,4,16.546035576373438,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\307,3194.067694,01212,3066.06769414778,False,True,True,5,5,4,839725.8480697869,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\302,2503.571201,70112,2465.57120147001,True,True,True,8,7,4,3832.081715303134,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\228,2589.674867,60002,2555.6748670834,True,True,True,7,7,3,22.874492442884637,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\308,2924.921102,10212,2900.92110221432,True,True,True,4,4,4,2.3757549278834464e+16,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\309,3025.804752,11212,2897.8047515082,False,True,True,5,5,4,90569.68410246712,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\287,2609.718794,81012,2465.71879440266,False,True,True,9,9,4,436203329741.78326,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\310,2867.856480,20212,2839.85647979434,True,True,True,5,5,4,2144.5839608814013,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\269,2909.263240,81202,2463.26323954308,False,False,False,10,10,3,99999999999,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\299,2605.470926,51112,2467.4709261347,False,True,True,8,7,4,190955196.21821797,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\311,2875.357808,21212,2843.35780775374,True,True,True,6,6,4,23055.555650840222,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\286,2509.727822,80012,2469.72782245024,True,True,True,8,8,4,8214123988607.108,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\312,2761.890874,30212,2729.89087356491,True,True,True,6,6,4,36.78724045972083,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\314,2496.003708,40212,2464.00370750729,True,True,True,6,6,4,36.55848032085626,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\313,2867.873200,31212,2731.87320028314,False,True,True,7,7,4,6924005.55514608,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\304,2507.570457,80112,2465.57045745911,True,True,True,9,8,4,1.0190494278620379e+17,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\139,2664.612849,61101,2526.61284922481,False,True,True,9,8,2,9344508493090.918,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\316,2599.984367,50212,2463.98436743625,False,True,True,7,7,4,-9656394073678078.0,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\315,2503.343807,41212,2467.34380749961,True,True,True,7,7,4,2938263.341608037,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\317,2604.572467,51212,2464.57246743158,False,True,True,8,8,4,4026545195710.322,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\305,2612.422626,81112,2466.42262605368,False,True,True,10,9,4,1131220387.395056,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\192,2594.077051,60111,2558.07705070314,True,True,True,8,7,3,19.508424366956543,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\121,2662.645992,61001,2526.64599151995,False,True,True,8,8,2,15451770606197.219,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\246,2588.266350,60102,2552.26634963005,True,True,True,8,7,3,28.50220975195043,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\303,2608.250055,71112,2466.25005496065,False,True,True,9,8,4,-132448271780113.69,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\320,2500.896849,70212,2460.89684933903,True,True,True,8,8,4,713.6292133966224,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\156,3213.294791,60201,2777.29479119561,False,False,False,8,8,2,99999999999,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\322,2504.901154,80212,2460.90115379506,True,True,True,9,9,4,-5.1771152445140584e+16,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\15,3067.598280,71000,2931.59828026776,False,True,True,8,8,2,16277819.025892843,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\323,2612.574705,81212,2464.57470510301,False,True,True,10,10,4,2149066435.938342,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\85,3016.302683,61110,2876.30268331835,False,True,True,9,8,3,1646906.580398423,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\282,2588.558989,60012,2552.55898875144,True,True,True,7,7,4,28.30524676553228,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\175,2911.885343,61011,2773.88534272825,False,True,True,8,8,3,2296757.5776831247,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\283,2564.891426,61012,2524.89142580744,True,True,True,8,8,4,1308742699.7099907,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\300,2592.610751,60112,2554.61075075929,True,True,True,8,7,4,21.82367108290448,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\193,2565.297906,61111,2525.29790618288,True,True,True,9,8,3,4183668.4797766847,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\321,2605.332969,71212,2461.3329690943,False,True,True,9,9,4,3224232067.2090073,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\318,2561.267288,60212,2521.26728774832,True,True,True,8,8,4,487.63264951661597,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\319,2920.564903,61212,2776.56490323003,False,True,True,9,9,4,2185822.2180032386,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\247,3114.137136,61102,2774.13713606111,True,False,False,9,8,3,99999999999,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\211,2597.486852,61211,2555.48685163702,True,True,True,9,9,3,308630892.293622,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\301,2666.362022,61112,2524.36202184088,False,True,True,9,8,4,40726251.4671513,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\14,2967.598015,70000,2935.59801514523,True,True,True,7,7,2,7354647.671666211,0,0,No important warnings
